Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2657,Carlos Vinícius,br BRA,FW,Fulham,eng Premier League,29-047,1995.0,3.5,46.0,62.0,74.2,587.0,115.0,28.0,34.0,82.4,14.0,21.0,66.7,1.0,1.0,100.0,0,0.8,0.1,-0.8,5.0,1.0,0.0,0.0,3.0,Matches
2658,Nicolas Viola,it ITA,"MF,FW",Cagliari,it Serie A,34-212,1989.0,12.1,337.0,529.0,63.7,6404.0,2346.0,158.0,203.0,77.8,98.0,143.0,68.5,64.0,138.0,46.4,2,3.0,2.8,-1.0,29.0,31.0,13.0,6.0,52.0,Matches
2659,Alan Virginius,fr FRA,FW,Lille,fr Ligue 1,21-129,2003.0,0.8,14.0,17.0,82.4,183.0,45.0,7.0,8.0,87.5,5.0,7.0,71.4,0.0,0.0,,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,Matches
2660,Alan Virginius,fr FRA,FW,Clermont Foot,fr Ligue 1,21-129,2003.0,8.6,108.0,169.0,63.9,1573.0,439.0,57.0,71.0,80.3,36.0,62.0,58.1,5.0,12.0,41.7,2,1.1,2.1,0.9,7.0,7.0,2.0,0.0,17.0,Matches
2661,Ricardo Visus,es ESP,DF,Betis,es La Liga,23-017,2001.0,0.8,,,,,,,,,,,,,,,0,,,,,,,,,Matches
2662,Mattia Viti,it ITA,DF,Sassuolo,it Serie A,22-108,2002.0,9.9,370.0,443.0,83.5,6505.0,2132.0,144.0,167.0,86.2,190.0,209.0,90.9,27.0,52.0,51.9,0,0.0,0.1,0.0,1.0,25.0,0.0,0.0,32.0,Matches
2663,Vitinha,pt POR,"FW,MF",Genoa,it Serie A,24-057,2000.0,2.2,28.0,50.0,56.0,456.0,112.0,13.0,20.0,65.0,11.0,18.0,61.1,2.0,5.0,40.0,0,0.1,0.2,-0.1,2.0,1.0,1.0,1.0,3.0,Matches
2664,Vitinha,pt POR,FW,Marseille,fr Ligue 1,24-057,2000.0,10.3,159.0,217.0,73.3,2217.0,594.0,87.0,103.0,84.5,51.0,66.0,77.3,8.0,14.0,57.1,2,2.9,2.4,-0.9,18.0,13.0,10.0,3.0,23.0,Matches
2665,Vitinha,pt POR,MF,Paris S-G,fr Ligue 1,24-088,2000.0,22.6,1559.0,1742.0,89.5,25355.0,6266.0,791.0,849.0,93.2,599.0,648.0,92.4,114.0,148.0,77.0,4,3.1,4.0,0.9,36.0,146.0,32.0,2.0,177.0,Matches
2666,Vitinho,br BRA,"DF,MF",Burnley,eng Premier League,24-293,1999.0,24.4,684.0,953.0,71.8,11043.0,3472.0,359.0,430.0,83.5,268.0,379.0,70.7,42.0,78.0,53.8,1,1.2,1.1,-0.2,10.0,51.0,19.0,4.0,65.0,Matches
2667,Daniel Vivian,es ESP,DF,Athletic Club,es La Liga,24-301,1999.0,29.5,1318.0,1574.0,83.7,26498.0,10008.0,417.0,466.0,89.5,735.0,817.0,90.0,158.0,256.0,61.7,0,0.7,0.6,-0.7,6.0,94.0,5.0,1.0,111.0,Matches
2668,Odisseas Vlachodimos,gr GRE,GK,Nott'ham Forest,eng Premier League,30-015,1994.0,5.0,141.0,176.0,80.1,3965.0,2847.0,21.0,21.0,100.0,73.0,73.0,100.0,47.0,80.0,58.8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Matches
2669,Dušan Vlahović,rs SRB,FW,Juventus,it Serie A,24-104,2000.0,23.9,349.0,502.0,69.5,5286.0,805.0,179.0,237.0,75.5,134.0,171.0,78.4,16.0,31.0,51.6,4,1.7,1.4,2.3,25.0,20.0,13.0,1.0,44.0,Matches
2670,Nikola Vlašić,hr CRO,"MF,FW",Torino,it Serie A,26-220,1997.0,29.0,806.0,998.0,80.8,11878.0,3431.0,442.0,509.0,86.8,291.0,348.0,83.6,37.0,61.0,60.7,2,2.9,3.6,-0.9,35.0,96.0,31.0,9.0,150.0,Matches
2671,Alessandro Vogliacco,it ITA,DF,Genoa,it Serie A,25-240,1998.0,10.6,399.0,512.0,77.9,7578.0,2935.0,149.0,166.0,89.8,192.0,225.0,85.3,45.0,98.0,45.9,1,0.5,0.5,0.5,11.0,34.0,12.0,7.0,39.0,Matches
2672,Kevin Vogt,de GER,DF,Hoffenheim,de Bundesliga,32-231,1991.0,14.7,813.0,939.0,86.6,17137.0,7528.0,237.0,252.0,94.0,413.0,460.0,89.8,146.0,201.0,72.6,0,0.1,0.4,-0.1,2.0,79.0,11.0,0.0,84.0,Matches
2673,Kevin Vogt,de GER,DF,Union Berlin,de Bundesliga,32-231,1991.0,14.7,652.0,735.0,88.7,15023.0,5955.0,123.0,129.0,95.3,392.0,415.0,94.5,131.0,180.0,72.8,0,0.0,0.2,0.0,1.0,31.0,2.0,0.0,41.0,Matches
2674,Mërgim Vojvoda,xk KVX,DF,Torino,it Serie A,29-100,1995.0,13.4,666.0,845.0,78.8,11673.0,4354.0,281.0,318.0,88.4,308.0,372.0,82.8,57.0,113.0,50.4,3,1.4,1.4,1.6,17.0,50.0,26.0,4.0,84.0,Matches
2675,Kevin Volland,de GER,"FW,MF",Union Berlin,de Bundesliga,31-286,1992.0,14.0,245.0,399.0,61.4,4164.0,1510.0,129.0,176.0,73.3,75.0,115.0,65.2,29.0,64.0,45.3,4,2.6,2.3,1.4,20.0,29.0,18.0,5.0,44.0,Matches
2676,Cristian Volpato,it ITA,"MF,FW",Sassuolo,it Serie A,20-178,2003.0,6.1,174.0,268.0,64.9,3128.0,1133.0,73.0,94.0,77.7,72.0,104.0,69.2,20.0,46.0,43.5,0,1.3,1.3,-1.3,15.0,13.0,14.0,4.0,45.0,Matches
2677,Aster Vranckx,be BEL,MF,Wolfsburg,de Bundesliga,21-220,2002.0,12.8,499.0,585.0,85.3,8276.0,1835.0,244.0,269.0,90.7,190.0,212.0,89.6,47.0,74.0,63.5,0,0.3,0.3,-0.3,5.0,37.0,4.0,2.0,48.0,Matches
2678,Stefan de Vrij,nl NED,DF,Inter,it Serie A,32-096,1992.0,17.6,932.0,1010.0,92.3,16414.0,5395.0,350.0,370.0,94.6,524.0,554.0,94.6,46.0,64.0,71.9,0,0.3,0.4,-0.3,2.0,34.0,4.0,0.0,43.0,Matches
2679,Elye Wahi,fr FRA,FW,Montpellier,fr Ligue 1,21-130,2003.0,0.2,6.0,6.0,100.0,99.0,22.0,3.0,3.0,100.0,3.0,3.0,100.0,0.0,0.0,,0,0.6,0.1,-0.6,1.0,0.0,0.0,0.0,1.0,Matches
2680,Elye Wahi,fr FRA,FW,Lens,fr Ligue 1,21-130,2003.0,17.8,199.0,279.0,71.3,2361.0,301.0,116.0,150.0,77.3,51.0,75.0,68.0,6.0,10.0,60.0,2,1.2,0.6,0.8,13.0,8.0,4.0,0.0,15.0,Matches
2681,Walace,br BRA,MF,Udinese,it Serie A,29-037,1995.0,33.0,1057.0,1319.0,80.1,19331.0,6597.0,442.0,510.0,86.7,484.0,555.0,87.2,114.0,205.0,55.6,0,1.1,0.7,-1.1,19.0,123.0,7.0,1.0,116.0,Matches
2682,Luca Waldschmidt,de GER,"MF,FW",Köln,de Bundesliga,27-358,1996.0,12.5,316.0,444.0,71.2,5137.0,1295.0,148.0,178.0,83.1,123.0,161.0,76.4,31.0,60.0,51.7,0,1.2,1.8,-1.2,16.0,23.0,10.0,4.0,46.0,Matches
2683,Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,33-349,1990.0,28.0,1926.0,2188.0,88.0,33147.0,7591.0,875.0,936.0,93.5,860.0,945.0,91.0,160.0,234.0,68.4,4,2.6,3.1,1.4,24.0,179.0,31.0,13.0,146.0,Matches
2684,Sebastian Walukiewicz,pl POL,DF,Empoli,it Serie A,24-036,2000.0,22.0,824.0,989.0,83.3,17322.0,6506.0,209.0,245.0,85.3,499.0,553.0,90.2,112.0,177.0,63.3,0,0.1,0.2,-0.1,3.0,49.0,2.0,0.0,44.0,Matches
2685,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,eng Premier League,26-167,1997.0,16.8,729.0,884.0,82.5,9642.0,3128.0,470.0,530.0,88.7,216.0,254.0,85.0,19.0,37.0,51.4,2,1.4,1.2,0.6,10.0,47.0,14.0,2.0,71.0,Matches
2686,Joel Ward,eng ENG,DF,Crystal Palace,eng Premier League,34-195,1989.0,22.0,715.0,944.0,75.7,11829.0,5634.0,358.0,396.0,90.4,301.0,372.0,80.9,46.0,134.0,34.3,1,0.2,0.3,0.8,3.0,68.0,7.0,3.0,66.0,Matches
2687,James Ward-Prowse,eng ENG,MF,West Ham,eng Premier League,29-192,1994.0,31.3,1307.0,1571.0,83.2,21860.0,6676.0,661.0,719.0,91.9,494.0,539.0,91.7,123.0,249.0,49.4,7,7.8,6.2,-0.8,63.0,131.0,23.0,8.0,137.0,Matches
2688,Deivid Washington,br BRA,"DF,FW",Chelsea,eng Premier League,18-341,2005.0,0.1,1.0,1.0,100.0,25.0,0.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2689,Kjell-Arik Wätjen,de GER,MF,Dortmund,de Bundesliga,18-085,2006.0,1.0,42.0,47.0,89.4,713.0,260.0,20.0,21.0,95.2,18.0,21.0,85.7,4.0,4.0,100.0,1,1.2,0.2,-0.2,3.0,3.0,1.0,0.0,7.0,Matches
2690,Ollie Watkins,eng ENG,FW,Aston Villa,eng Premier League,28-133,1995.0,34.0,439.0,583.0,75.3,5596.0,911.0,279.0,347.0,80.4,119.0,158.0,75.3,9.0,19.0,47.4,12,7.1,4.1,4.9,43.0,21.0,22.0,0.0,55.0,Matches
2691,Timothy Weah,us USA,"DF,FW",Juventus,it Serie A,24-079,2000.0,12.5,428.0,532.0,80.5,6667.0,1489.0,229.0,257.0,89.1,171.0,200.0,85.5,24.0,41.0,58.5,1,1.1,1.1,-0.1,13.0,32.0,13.0,4.0,45.0,Matches
2692,Adam Webster,eng ENG,DF,Brighton,eng Premier League,29-128,1995.0,9.7,829.0,912.0,90.9,13740.0,4618.0,365.0,394.0,92.6,408.0,437.0,93.4,39.0,56.0,69.6,0,0.1,0.3,-0.1,5.0,73.0,2.0,0.0,69.0,Matches
2693,Wout Weghorst,nl NED,FW,Hoffenheim,de Bundesliga,31-278,1992.0,21.9,412.0,569.0,72.4,5251.0,1113.0,260.0,337.0,77.2,102.0,138.0,73.9,17.0,23.0,73.9,3,3.5,2.8,-0.5,34.0,27.0,20.0,0.0,57.0,Matches
2694,Julian Weigl,de GER,MF,M'Gladbach,de Bundesliga,28-246,1995.0,28.7,1224.0,1381.0,88.6,22161.0,5750.0,487.0,533.0,91.4,586.0,628.0,93.3,123.0,161.0,76.4,3,1.9,1.1,1.1,23.0,98.0,10.0,1.0,99.0,Matches
2695,Nelson Weiper,de GER,"FW,MF",Mainz 05,de Bundesliga,19-055,2005.0,1.3,23.0,39.0,59.0,291.0,40.0,12.0,16.0,75.0,7.0,12.0,58.3,0.0,0.0,,0,0.2,0.1,-0.2,2.0,2.0,1.0,0.0,2.0,Matches
2696,Mitchell Weiser,de GER,"DF,MF",Werder Bremen,de Bundesliga,30-020,1994.0,27.3,1006.0,1354.0,74.3,15949.0,6598.0,552.0,645.0,85.6,373.0,477.0,78.2,62.0,136.0,45.6,7,3.7,5.4,3.3,33.0,75.0,38.0,21.0,102.0,Matches
2697,Noah Weißhaupt,de GER,"DF,FW",Freiburg,de Bundesliga,22-234,2001.0,7.9,267.0,366.0,73.0,4474.0,1150.0,130.0,146.0,89.0,105.0,142.0,73.9,25.0,54.0,46.3,2,1.3,1.8,0.7,16.0,15.0,16.0,11.0,23.0,Matches
2698,Shon Weissman,il ISR,"FW,DF",Salernitana,it Serie A,28-087,1996.0,4.7,44.0,58.0,75.9,572.0,58.0,29.0,36.0,80.6,6.0,9.0,66.7,4.0,5.0,80.0,0,0.1,0.1,-0.1,2.0,2.0,0.0,0.0,3.0,Matches
2699,Shon Weissman,il ISR,FW,Granada,es La Liga,28-087,1996.0,0.9,10.0,13.0,76.9,161.0,38.0,3.0,4.0,75.0,4.0,5.0,80.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Matches
2700,Danny Welbeck,eng ENG,"FW,MF",Brighton,eng Premier League,33-167,1990.0,16.6,377.0,459.0,82.1,4375.0,651.0,275.0,316.0,87.0,81.0,92.0,88.0,1.0,2.0,50.0,1,1.5,1.3,-0.5,19.0,21.0,12.0,0.0,42.0,Matches
2701,Timo Werner,de GER,FW,Tottenham,eng Premier League,28-066,1996.0,9.0,281.0,366.0,76.8,4049.0,863.0,163.0,189.0,86.2,108.0,138.0,78.3,6.0,12.0,50.0,3,2.7,2.9,0.3,15.0,9.0,20.0,5.0,41.0,Matches
2702,Timo Werner,de GER,"FW,MF",RB Leipzig,de Bundesliga,28-066,1996.0,2.3,61.0,88.0,69.3,983.0,129.0,34.0,43.0,79.1,23.0,30.0,76.7,4.0,7.0,57.1,0,0.0,0.1,0.0,2.0,1.0,0.0,0.0,6.0,Matches
2703,Adam Wharton,eng ENG,MF,Crystal Palace,eng Premier League,19-344,2004.0,12.5,383.0,499.0,76.8,6750.0,2093.0,166.0,197.0,84.3,170.0,200.0,85.0,38.0,68.0,55.9,2,2.4,1.4,-0.4,20.0,43.0,12.0,3.0,61.0,Matches
2704,Ethan Wheatley,eng ENG,FW,Manchester Utd,eng Premier League,18-112,2006.0,0.1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2705,Ben White,eng ENG,DF,Arsenal,eng Premier League,26-216,1997.0,31.4,1714.0,2040.0,84.0,26356.0,9237.0,929.0,1023.0,90.8,674.0,781.0,86.3,82.0,164.0,50.0,4,3.5,3.6,0.5,35.0,155.0,43.0,10.0,175.0,Matches
2706,Joe White,eng ENG,MF,Newcastle Utd,eng Premier League,21-223,2002.0,0.1,11.0,12.0,91.7,172.0,48.0,7.0,8.0,87.5,3.0,3.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,Matches
2707,Silvan Widmer,ch SUI,DF,Mainz 05,de Bundesliga,31-067,1993.0,12.2,447.0,616.0,72.6,7354.0,3243.0,225.0,265.0,84.9,172.0,240.0,71.7,38.0,74.0,51.4,2,3.0,2.3,-1.0,15.0,48.0,10.0,5.0,46.0,Matches
2708,Mateusz Wieteska,pl POL,DF,Cagliari,it Serie A,27-090,1997.0,10.7,371.0,459.0,80.8,7336.0,3305.0,121.0,134.0,90.3,211.0,238.0,88.7,38.0,78.0,48.7,1,0.6,0.3,0.4,5.0,27.0,5.0,1.0,31.0,Matches
2709,Mateusz Wieteska,pl POL,DF,Clermont Foot,fr Ligue 1,27-090,1997.0,1.9,89.0,114.0,78.1,1763.0,785.0,23.0,30.0,76.7,56.0,60.0,93.3,8.0,21.0,38.1,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,Matches
2710,Iñaki Williams,gh GHA,FW,Athletic Club,es La Liga,29-331,1994.0,29.4,613.0,917.0,66.8,8189.0,2121.0,413.0,519.0,79.6,171.0,254.0,67.3,17.0,53.0,32.1,3,5.8,5.3,-2.8,42.0,26.0,48.0,14.0,71.0,Matches
2711,Neco Williams,wls WAL,DF,Nott'ham Forest,eng Premier League,23-028,2001.0,18.2,519.0,785.0,66.1,8061.0,3375.0,287.0,331.0,86.7,185.0,288.0,64.2,32.0,99.0,32.3,1,1.6,1.7,-0.6,11.0,43.0,17.0,11.0,47.0,Matches
2712,Nico Williams,es ESP,FW,Athletic Club,es La Liga,21-304,2002.0,22.5,513.0,739.0,69.4,8072.0,2369.0,280.0,330.0,84.8,179.0,240.0,74.6,38.0,91.0,41.8,10,5.1,6.8,4.9,43.0,24.0,43.0,22.0,58.0,Matches
2713,Willian,br BRA,FW,Fulham,eng Premier League,35-276,1988.0,22.3,917.0,1125.0,81.5,15878.0,3808.0,450.0,503.0,89.5,335.0,403.0,83.1,106.0,152.0,69.7,2,3.9,4.5,-1.9,44.0,59.0,69.0,9.0,152.0,Matches
2714,Joe Willock,eng ENG,MF,Newcastle Utd,eng Premier League,24-265,1999.0,4.7,136.0,164.0,82.9,2092.0,658.0,76.0,82.0,92.7,42.0,55.0,76.4,12.0,16.0,75.0,0,0.6,0.6,-0.6,7.0,16.0,3.0,1.0,17.0,Matches
2715,Callum Wilson,eng ENG,FW,Newcastle Utd,eng Premier League,32-074,1992.0,10.9,103.0,159.0,64.8,1243.0,184.0,65.0,82.0,79.3,24.0,40.0,60.0,3.0,7.0,42.9,1,0.6,0.5,0.4,8.0,3.0,2.0,0.0,9.0,Matches
2716,Harry Wilson,wls WAL,FW,Fulham,eng Premier League,27-050,1997.0,16.8,441.0,584.0,75.5,6885.0,1436.0,236.0,273.0,86.4,141.0,181.0,77.9,43.0,76.0,56.6,4,3.0,2.6,1.0,19.0,31.0,25.0,7.0,55.0,Matches
2717,Josh Wilson-Esbrand,eng ENG,"DF,MF",Reims,fr Ligue 1,21-137,2002.0,5.1,186.0,252.0,73.8,3191.0,823.0,91.0,108.0,84.3,75.0,93.0,80.6,18.0,38.0,47.4,1,1.0,0.8,0.0,5.0,12.0,5.0,1.0,19.0,Matches
2718,Patrick Wimmer,at AUT,"FW,MF",Wolfsburg,de Bundesliga,22-347,2001.0,5.7,118.0,183.0,64.5,1680.0,478.0,72.0,92.0,78.3,31.0,51.0,60.8,5.0,15.0,33.3,0,0.1,0.3,-0.1,4.0,9.0,3.0,0.0,14.0,Matches
2719,Jonas Wind,dk DEN,FW,Wolfsburg,de Bundesliga,25-094,1999.0,27.7,443.0,634.0,69.9,6548.0,1879.0,255.0,335.0,76.1,140.0,191.0,73.3,27.0,37.0,73.0,7,5.0,3.9,2.0,36.0,40.0,26.0,0.0,86.0,Matches
2720,Florian Wirtz,de GER,MF,Leverkusen,de Bundesliga,21-008,2003.0,26.0,1526.0,1839.0,83.0,20101.0,5567.0,993.0,1114.0,89.1,392.0,459.0,85.4,61.0,97.0,62.9,11,7.3,9.5,3.7,71.0,95.0,82.0,7.0,221.0,Matches
2721,Yoane Wissa,cd COD,FW,Brentford,eng Premier League,27-251,1996.0,26.5,305.0,435.0,70.1,3969.0,1081.0,189.0,238.0,79.4,76.0,116.0,65.5,14.0,24.0,58.3,1,3.3,1.9,-2.3,27.0,24.0,16.0,4.0,46.0,Matches
2722,Axel Witsel,be BEL,DF,Atlético Madrid,es La Liga,35-120,1989.0,27.9,1520.0,1662.0,91.5,26436.0,10011.0,651.0,693.0,93.9,743.0,795.0,93.5,99.0,130.0,76.2,0,0.3,0.2,-0.3,3.0,67.0,0.0,0.0,80.0,Matches
2723,Maximilian Wittek,de GER,"DF,FW",Bochum,de Bundesliga,28-264,1995.0,10.0,282.0,449.0,62.8,5104.0,2291.0,114.0,154.0,74.0,127.0,188.0,67.6,31.0,75.0,41.3,1,1.3,2.6,-0.3,23.0,35.0,18.0,7.0,45.0,Matches
2724,Maximilian Wöber,at AUT,DF,M'Gladbach,de Bundesliga,26-097,1998.0,23.0,1224.0,1485.0,82.4,22076.0,8449.0,500.0,548.0,91.2,606.0,696.0,87.1,107.0,196.0,54.6,3,1.6,1.1,1.4,12.0,101.0,12.0,7.0,128.0,Matches
2725,Marius Wolf,de GER,DF,Dortmund,de Bundesliga,28-350,1995.0,11.8,603.0,789.0,76.4,10173.0,3817.0,283.0,326.0,86.8,262.0,318.0,82.4,48.0,101.0,47.5,1,1.6,2.2,-0.6,10.0,54.0,13.0,6.0,54.0,Matches
2726,Nick Woltemade,de GER,"FW,MF",Werder Bremen,de Bundesliga,22-087,2002.0,11.7,276.0,367.0,75.2,4026.0,1027.0,156.0,194.0,80.4,80.0,97.0,82.5,22.0,35.0,62.9,0,1.5,1.4,-1.5,21.0,20.0,14.0,1.0,36.0,Matches
2727,Jeong Woo-yeong,kr KOR,"MF,FW",Stuttgart,de Bundesliga,24-234,1999.0,6.7,259.0,309.0,83.8,3258.0,683.0,176.0,197.0,89.3,53.0,69.0,76.8,12.0,15.0,80.0,2,1.5,1.5,0.5,8.0,20.0,3.0,1.0,21.0,Matches
2728,Chris Wood,nz NZL,FW,Nott'ham Forest,eng Premier League,32-156,1991.0,18.3,260.0,396.0,65.7,3239.0,761.0,161.0,229.0,70.3,69.0,103.0,67.0,7.0,11.0,63.6,1,2.1,1.1,-1.1,22.0,19.0,3.0,0.0,29.0,Matches
2729,Cauley Woodrow,eng ENG,"FW,MF",Luton Town,eng Premier League,29-161,1994.0,4.5,104.0,144.0,72.2,1461.0,245.0,62.0,78.0,79.5,30.0,39.0,76.9,4.0,11.0,36.4,1,1.2,0.9,-0.2,9.0,5.0,4.0,4.0,6.0,Matches
2730,Christopher Wooh,cm CMR,DF,Rennes,fr Ligue 1,22-236,2001.0,13.4,530.0,627.0,84.5,11051.0,4096.0,138.0,161.0,85.7,320.0,351.0,91.2,64.0,97.0,66.0,0,0.7,0.4,-0.7,6.0,48.0,3.0,0.0,46.0,Matches
2731,Joe Worrall,eng ENG,DF,Nott'ham Forest,eng Premier League,27-122,1997.0,4.9,138.0,164.0,84.1,2910.0,1068.0,25.0,30.0,83.3,98.0,105.0,93.3,14.0,27.0,51.9,0,0.2,0.3,-0.2,2.0,5.0,0.0,0.0,8.0,Matches
2732,Xeber,es ESP,"FW,MF",Alavés,es La Liga,26-320,1997.0,3.0,62.0,91.0,68.1,880.0,204.0,42.0,47.0,89.4,16.0,22.0,72.7,3.0,8.0,37.5,0,0.6,0.5,-0.6,5.0,3.0,0.0,0.0,4.0,Matches
2733,Granit Xhaka,ch SUI,MF,Leverkusen,de Bundesliga,31-227,1992.0,30.2,2914.0,3175.0,91.8,45597.0,12737.0,1622.0,1714.0,94.6,1030.0,1102.0,93.5,195.0,242.0,80.6,0,2.6,5.6,-2.6,39.0,362.0,51.0,0.0,376.0,Matches
2734,Abduqodir Xusanov,uz UZB,DF,Lens,fr Ligue 1,20-072,2004.0,7.1,326.0,375.0,86.9,6184.0,2023.0,115.0,125.0,92.0,175.0,191.0,91.6,32.0,51.0,62.7,0,0.1,0.2,-0.1,1.0,27.0,1.0,0.0,22.0,Matches
2735,Antal Yaakobishvili,hu HUN,DF,Girona,es La Liga,19-304,2004.0,0.7,37.0,42.0,88.1,715.0,266.0,15.0,17.0,88.2,14.0,14.0,100.0,7.0,10.0,70.0,0,0.3,0.1,-0.3,1.0,1.0,0.0,0.0,0.0,Matches
2736,Lamine Yamal,es ESP,FW,Barcelona,es La Liga,16-303,2007.0,20.8,752.0,947.0,79.4,10639.0,2633.0,475.0,543.0,87.5,226.0,289.0,78.2,31.0,56.0,55.4,4,5.5,5.8,-1.5,30.0,34.0,49.0,16.0,72.0,Matches
2737,Roman Yaremchuk,ua UKR,FW,Valencia,es La Liga,28-166,1995.0,8.9,127.0,188.0,67.6,1589.0,359.0,89.0,119.0,74.8,26.0,38.0,68.4,5.0,5.0,100.0,0,0.1,0.2,-0.1,5.0,12.0,4.0,0.0,19.0,Matches
2738,Yehor Yarmoliuk,ua UKR,MF,Brentford,eng Premier League,20-071,2004.0,7.5,214.0,290.0,73.8,3288.0,774.0,114.0,137.0,83.2,77.0,99.0,77.8,11.0,27.0,40.7,0,0.1,0.6,-0.1,3.0,16.0,10.0,1.0,35.0,Matches
2739,Ryan Yates,eng ENG,MF,Nott'ham Forest,eng Premier League,26-172,1997.0,20.7,630.0,797.0,79.0,10204.0,2617.0,297.0,356.0,83.4,270.0,315.0,85.7,37.0,67.0,55.2,0,0.4,0.6,-0.4,6.0,56.0,10.0,0.0,73.0,Matches
2740,Yusuf Yazıcı,tr TUR,"MF,FW",Lille,fr Ligue 1,27-103,1997.0,14.6,377.0,489.0,77.1,5416.0,1323.0,215.0,261.0,82.4,110.0,140.0,78.6,23.0,37.0,62.2,2,1.9,3.1,0.1,18.0,37.0,11.0,1.0,48.0,Matches
2741,Kelvin Yeboah,it ITA,FW,Montpellier,fr Ligue 1,24-005,2000.0,3.1,58.0,79.0,73.4,762.0,190.0,35.0,40.0,87.5,18.0,26.0,69.2,1.0,4.0,25.0,0,0.3,0.1,-0.3,5.0,3.0,0.0,0.0,5.0,Matches
2742,Bertuğ Yıldırım,tr TUR,FW,Rennes,fr Ligue 1,21-304,2002.0,4.6,68.0,98.0,69.4,1004.0,188.0,35.0,47.0,74.5,24.0,37.0,64.9,4.0,6.0,66.7,1,0.7,0.2,0.3,3.0,6.0,1.0,0.0,11.0,Matches
2743,Kenan Yıldız,tr TUR,"FW,MF",Juventus,it Serie A,19-007,2005.0,9.1,253.0,309.0,81.9,3495.0,985.0,166.0,186.0,89.2,68.0,91.0,74.7,12.0,20.0,60.0,0,0.8,1.2,-0.8,14.0,17.0,13.0,2.0,36.0,Matches
2744,Darlin Yongwa,cm CMR,DF,Lorient,fr Ligue 1,23-232,2000.0,12.1,391.0,572.0,68.4,5978.0,2020.0,203.0,249.0,81.5,135.0,194.0,69.6,29.0,68.0,42.6,1,1.3,1.8,-0.3,10.0,29.0,15.0,9.0,40.0,Matches
2745,Leny Yoro,fr FRA,DF,Lille,fr Ligue 1,18-180,2005.0,27.7,1606.0,1744.0,92.1,29015.0,8976.0,586.0,613.0,95.6,862.0,904.0,95.4,116.0,178.0,65.2,0,0.1,0.2,-0.1,2.0,47.0,0.0,0.0,63.0,Matches
2746,Ashley Young,eng ENG,"DF,MF",Everton,eng Premier League,38-307,1985.0,23.3,646.0,940.0,68.7,11442.0,5063.0,297.0,341.0,87.1,264.0,349.0,75.6,74.0,196.0,37.8,0,1.5,1.4,-1.5,21.0,54.0,22.0,11.0,76.0,Matches
2747,Etienne Youte Kinkoue,fr FRA,DF,Le Havre,fr Ligue 1,22-118,2002.0,21.6,833.0,962.0,86.6,16420.0,5722.0,259.0,279.0,92.8,464.0,489.0,94.9,93.0,173.0,53.8,0,0.1,0.2,-0.1,3.0,41.0,0.0,0.0,31.0,Matches
2748,Illia Zabarnyi,ua UKR,DF,Bournemouth,eng Premier League,21-253,2002.0,35.0,1405.0,1723.0,81.5,29393.0,10133.0,376.0,438.0,85.8,839.0,907.0,92.5,179.0,347.0,51.6,0,0.4,0.6,-0.4,7.0,120.0,11.0,0.0,102.0,Matches
2749,Mattia Zaccagni,it ITA,FW,Lazio,it Serie A,28-330,1995.0,19.1,622.0,789.0,78.8,8921.0,1875.0,373.0,412.0,90.5,184.0,237.0,77.6,36.0,68.0,52.9,0,1.9,2.6,-1.9,27.0,31.0,23.0,5.0,48.0,Matches
2750,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,de Bundesliga,24-343,1999.0,16.1,1179.0,1361.0,86.6,21604.0,8514.0,454.0,493.0,92.1,599.0,661.0,90.6,107.0,174.0,61.5,0,0.3,0.7,-0.3,3.0,62.0,3.0,0.0,75.0,Matches
2751,Yoram Zague,fr FRA,DF,Paris S-G,fr Ligue 1,17-362,2006.0,2.0,192.0,206.0,93.2,3371.0,674.0,84.0,87.0,96.6,91.0,95.0,95.8,15.0,20.0,75.0,0,0.0,0.1,0.0,2.0,24.0,1.0,0.0,8.0,Matches
2752,Warren Zaire-Emery,fr FRA,"MF,DF",Paris S-G,fr Ligue 1,18-064,2006.0,20.8,1244.0,1358.0,91.6,18597.0,3838.0,657.0,708.0,92.8,490.0,518.0,94.6,40.0,45.0,88.9,3,3.1,3.2,-0.1,20.0,117.0,21.0,2.0,113.0,Matches
